position_id,time,magic,symbol,overlap,concentration,profit
1822,1543262400,20260610,USDJPY,2.0,3.0,-485.0
1824,1543310100,20261001,GBPJPY,0.0,1.0,71.0
1825,1543327200,20260605,EURUSD,1.0,2.0,-291.0
1830,1543438800,20260605,EURUSD,0.0,1.0,-76.0
1832,1543446000,20260605,EURUSD,1.0,2.0,-279.0
1834,1543493700,20261002,GOLD,0.0,0.0,-103.0
1836,1543828500,20261002,GOLD,0.0,0.0,317.0
1839,1543920300,20261002,GOLD,0.0,1.0,96.0
1840,1543923900,20261001,GBPJPY,1.0,2.0,-4254.0
1841,1543928400,20260605,EURUSD,1.0,2.0,-284.0
1844,1543946400,20260605,EURUSD,0.0,1.0,-277.0
1846,1544089500,20261002,GOLD,1.0,2.0,-617.0
1849,1544126400,20260610,USDJPY,0.0,1.0,-566.0
1850,1544442300,20261000,USDJPY,0.0,1.0,900.0
1851,1544457600,20260629,EURUSD,0.0,1.0,270.0
1852,1544457600,20260629,EURUSD,0.0,0.0,538.0
1854,1544472000,20260610,USDJPY,3.0,3.0,-484.0
1856,1544547600,20260605,EURUSD,1.0,2.0,-281.0
1857,1544607000,20261001,GBPJPY,2.0,3.0,1060.0
1860,1544659230,20260605,EURUSD,0.0,1.0,-284.0
1861,1544693400,20261001,GBPJPY,2.0,3.0,518.0
1863,1544720400,20260605,EURUSD,1.0,2.0,-284.0
1865,1544738400,20260605,EURUSD,0.0,1.0,-293.0
1868,1544783400,20261001,GBPJPY,0.0,1.0,592.0
1870,1545041700,20261001,GBPJPY,2.0,3.0,-3648.0
1872,1545073200,20260605,EURUSD,1.0,2.0,-245.0
1875,1545105600,20260605,EURUSD,0.0,1.0,-55.0
1877,1545131700,20261000,USDJPY,1.0,2.0,-146.0
1878,1545138900,20261002,GOLD,2.0,3.0,-254.0
1881,1545170400,20260605,EURUSD,0.0,1.0,-279.0
1884,1545299100,20261002,GOLD,0.0,1.0,1014.0
1888,1545815100,20260724,BTCUSD,0.0,1.0,-391.0
1889,1545840000,20260627,GBPJPY,0.0,1.0,-1938.0
1891,1545876000,20260605,EURUSD,0.0,1.0,-282.0
1893,1545886800,20260605,EURUSD,1.0,2.0,1122.0
1894,1545904800,20261001,GBPJPY,0.0,1.0,301.0
1895,1545911100,20261002,GOLD,2.0,3.0,449.0
1898,1545988500,20261001,GBPJPY,0.0,1.0,-250.0
1899,1545990300,20261000,USDJPY,3.0,3.0,3.0
1902,1546252200,20261000,USDJPY,2.0,3.0,1521.0
1903,1546257600,20260640,GOLD,3.0,4.0,-812.0
1906,1546477200,20260605,EURUSD,0.0,1.0,-274.0
1908,1546599600,20260605,EURUSD,2.0,3.0,-274.0
1910,1546624800,20260605,EURUSD,2.0,3.0,1112.0
1911,1546858800,20261001,GBPJPY,0.0,1.0,-629.0
1913,1546939800,20261001,GBPJPY,0.0,1.0,-718.0
1915,1546977600,20260622,USDJPY,3.0,4.0,-2081.0
1916,1547029800,20261001,GBPJPY,0.0,1.0,-723.0
1917,1547037900,20261002,GOLD,0.0,3.0,-712.0
1922,1547092800,20260628,AUDJPY,1.0,2.0,-701.0
1923,1547092800,20260774,GBPUSD,2.0,3.0,-540.0
1924,1547111700,20261001,GBPJPY,2.0,3.0,-461.0
1928,1547459100,20261001,GBPJPY,1.0,2.0,-946.0
1929,1547461800,20261002,GOLD,2.0,3.0,-211.0
1930,1547485200,20260605,EURUSD,3.0,4.0,-281.0
1934,1547634600,20261001,GBPJPY,0.0,1.0,1524.0
1935,1547643600,20260605,EURUSD,0.0,1.0,1172.0
1937,1547718300,20261001,GBPJPY,1.0,2.0,-803.0
1940,1547811000,20261000,USDJPY,0.0,1.0,190.0
1942,1548148500,20261001,GBPJPY,0.0,1.0,-718.0
1944,1548242100,20261001,GBPJPY,0.0,1.0,824.0
1948,1548667800,20261001,GBPJPY,0.0,1.0,146.0
1949,1548676800,20260605,EURUSD,0.0,1.0,-352.0
1951,1548762300,20261000,USDJPY,0.0,1.0,-324.0
1953,1548845100,20261001,GBPJPY,0.0,1.0,-467.0
1955,1548935100,20261000,USDJPY,1.0,2.0,-306.0
1957,1549273500,20261001,GBPJPY,0.0,1.0,-289.0
1958,1549276200,20261002,GOLD,0.0,0.0,-394.0
1961,1549353600,20260640,GOLD,1.0,2.0,-930.0
1963,1549444500,20261001,GBPJPY,0.0,1.0,-310.0
1966,1549526400,20260605,EURUSD,0.0,1.0,1172.0
1967,1549569600,20260640,GOLD,0.0,0.0,-1536.0
1968,1549882800,20261002,GOLD,0.0,1.0,216.0
1969,1549882800,20261000,USDJPY,1.0,2.0,295.0
1970,1549883700,20261001,GBPJPY,1.0,2.0,-573.0
1974,1549962900,20261002,GOLD,0.0,1.0,-231.0
1975,1549965600,20261001,GBPJPY,0.0,1.0,103.0
1979,1550135700,20261001,GBPJPY,0.0,1.0,-525.0
1981,1550141100,20261001,GBPJPY,0.0,1.0,6456.0
1983,1550160000,20260610,USDJPY,0.0,1.0,1130.0
1985,1550500200,20261002,GOLD,0.0,0.0,1116.0
1986,1550572200,20261001,GBPJPY,1.0,2.0,8694.0
1987,1550574000,20261000,USDJPY,2.0,3.0,-151.0
1991,1550620860,20260724,BTCUSD,0.0,0.0,-605.0
1992,1550638800,20260605,EURUSD,0.0,1.0,-277.0
1994,1550746800,20261001,GBPJPY,1.0,2.0,-3678.0
1996,1551258900,20261000,USDJPY,0.0,1.0,-236.0
1997,1551263400,20261001,GBPJPY,0.0,1.0,6456.0
2000,1551347100,20261001,GBPJPY,0.0,1.0,-582.0
2003,1551434400,20261001,GBPJPY,0.0,1.0,-553.0
2004,1551436200,20261000,USDJPY,1.0,2.0,88.0
2007,1551722400,20260605,EURUSD,0.0,1.0,1185.0
2009,1551916830,20260724,BTCUSD,0.0,0.0,-365.0
2011,1552036500,20261001,GBPJPY,0.0,1.0,552.0
2013,1552295700,20261001,GBPJPY,0.0,1.0,1598.0
2014,1552298400,20261000,USDJPY,1.0,2.0,-61.0
2017,1552401900,20261002,GOLD,1.0,2.0,-115.0
2018,1552406400,20260774,GBPUSD,2.0,3.0,-556.0
2021,1552470300,20261001,GBPJPY,0.0,1.0,1230.0
2023,1552558500,20261001,GBPJPY,0.0,1.0,-6552.0
2024,1552559400,20261000,USDJPY,1.0,2.0,-10.0
2025,1552561200,20261002,GOLD,0.0,1.0,647.0
2029,1552643100,20261001,GBPJPY,0.0,1.0,-552.0
2031,1552665600,20260605,EURUSD,1.0,2.0,1152.0
2032,1552908600,20261002,GOLD,2.0,3.0,-213.0
2034,1553004900,20261002,GOLD,2.0,3.0,-145.0
2038,1553161500,20261001,GBPJPY,0.0,1.0,2886.0
2039,1553163300,20261000,USDJPY,1.0,2.0,-404.0
2042,1553251500,20261000,USDJPY,0.0,1.0,658.0
2043,1553251500,20261001,GBPJPY,1.0,2.0,-426.0
2044,1553256000,20260774,GBPUSD,1.0,2.0,1209.0
2048,1553513400,20261000,USDJPY,0.0,1.0,-482.0
2049,1553516100,20261002,GOLD,0.0,0.0,511.0
2050,1553518800,20260605,EURUSD,0.0,1.0,1183.0
2051,1553544000,20260610,USDJPY,0.0,1.0,-533.0
2054,1553592600,20261002,GOLD,0.0,1.0,95.0
2055,1553593500,20261001,GBPJPY,0.0,1.0,362.0
2057,1553599800,20261000,USDJPY,3.0,3.0,250.0
2061,1553766300,20261001,GBPJPY,0.0,1.0,650.0
2062,1553777100,20261002,GOLD,1.0,2.0,1944.0
2065,1553853600,20261001,GBPJPY,0.0,1.0,-4206.0
2067,1554091200,20260610,USDJPY,1.0,2.0,1147.0
2068,1554111900,20261001,GBPJPY,1.0,2.0,877.0
2071,1554284700,20261001,GBPJPY,1.0,2.0,-192.0
2073,1554716700,20261002,GOLD,0.0,0.0,-42.0
2075,1554771600,20260605,EURUSD,0.0,1.0,-287.0
2076,1554825600,20260774,GBPUSD,0.0,1.0,-564.0
2079,1555067700,20261000,USDJPY,2.0,2.0,146.0
2080,1555067700,20261001,GBPJPY,2.0,3.0,290.0
2081,1555099200,20260774,GBPUSD,2.0,3.0,1193.0
2084,1555333200,20261002,GOLD,2.0,3.0,-454.0
2086,1555410600,20261001,GBPJPY,1.0,2.0,161.0
2087,1555418700,20261002,GOLD,2.0,3.0,961.0
2090,1555642800,20260605,EURUSD,2.0,3.0,-280.0
2093,1556015400,20261001,GBPJPY,1.0,2.0,-395.0
2095,1556097300,20261001,GBPJPY,0.0,1.0,-383.0
2098,1556183700,20261001,GBPJPY,0.0,1.0,502.0
2100,1556236800,20260724,BTCUSD,0.0,1.0,101.0
2101,1556271000,20261001,GBPJPY,0.0,1.0,61.0
2103,1556529300,20261001,GBPJPY,0.0,1.0,69.0
2105,1556615700,20261001,GBPJPY,0.0,1.0,-339.0
2106,1556616600,20261000,USDJPY,2.0,2.0,0.0
2108,1556624700,20261001,GBPJPY,0.0,1.0,3834.0
2109,1556628300,20261002,GOLD,2.0,3.0,-185.0
2110,1556640000,20260610,USDJPY,0.0,2.0,-65.0
2112,1556647200,20260629,EURUSD,2.0,3.0,210.0
2113,1556647200,20260629,EURUSD,0.0,2.0,350.0
2115,1556654400,20260610,USDJPY,3.0,3.0,891.0
2118,1556703000,20261002,GOLD,0.0,1.0,-526.0
2119,1556704800,20261000,USDJPY,0.0,0.0,-189.0
2120,1556705730,20261001,GBPJPY,0.0,1.0,-21.0
2123,1556733600,20260605,EURUSD,2.0,3.0,-279.0
2125,1556748000,20260605,EURUSD,0.0,1.0,-66.0
2128,1556758800,20260605,EURUSD,2.0,3.0,-279.0
2129,1556788500,20261002,GOLD,0.0,2.0,107.0
2130,1556794800,20261001,GBPJPY,0.0,1.0,-601.0
2134,1557198000,20260605,EURUSD,2.0,3.0,-277.0
2135,1557221400,20261001,GBPJPY,0.0,1.0,-563.0
2137,1557229500,20261001,GBPJPY,1.0,2.0,4302.0
2141,1557273600,20260610,USDJPY,1.0,2.0,952.0
2142,1557312300,20261001,GBPJPY,1.0,2.0,383.0
2144,1557397800,20261000,USDJPY,3.0,3.0,39.0
2145,1557397800,20261001,GBPJPY,2.0,3.0,-113.0
2152,1557763200,20260610,USDJPY,0.0,1.0,-531.0
2153,1557770400,20260605,EURUSD,1.0,2.0,-274.0
2156,1557828000,20261002,GOLD,0.0,1.0,150.0
2157,1557856800,20260605,EURUSD,0.0,1.0,-118.0
2160,1557878430,20260605,EURUSD,0.0,1.0,105.0
2161,1558002600,20261001,GBPJPY,0.0,1.0,-491.0
2163,1558085400,20261001,GBPJPY,0.0,1.0,-70.0
2165,1558433700,20261001,GBPJPY,0.0,1.0,-3096.0
2167,1558516500,20261001,GBPJPY,0.0,1.0,898.0
2169,1558604700,20261001,GBPJPY,0.0,1.0,544.0
2170,1558627200,20260628,AUDJPY,1.0,2.0,-574.0
2172,1558656000,20260724,BTCUSD,0.0,0.0,-760.0
2173,1558948500,20261001,GBPJPY,0.0,1.0,-597.0
2176,1558962000,20260605,EURUSD,1.0,2.0,-283.0
2177,1559039400,20261001,GBPJPY,1.0,2.0,390.0
2178,1559042100,20261000,USDJPY,4.0,3.0,-384.0
2180,1559070000,20260605,EURUSD,2.0,3.0,-283.0
2184,1559131200,20260627,GBPJPY,1.0,2.0,2935.0
2186,1559210400,20261001,GBPJPY,0.0,0.0,-520.0
2187,1559212200,20261000,USDJPY,0.0,1.0,-252.0
2190,1559294100,20261001,GBPJPY,2.0,2.0,336.0
2191,1559304000,20260628,AUDJPY,2.0,3.0,-561.0
2192,1559332800,20260605,EURUSD,0.0,1.0,-71.0
2194,1559336400,20260605,EURUSD,1.0,2.0,1133.0
2196,1559556900,20261002,GOLD,2.0,3.0,757.0
2199,1559643300,20261002,GOLD,1.0,2.0,-769.0
2200,1559648700,20261000,USDJPY,0.0,1.0,-222.0
2203,1559721600,20260622,USDJPY,3.0,3.0,-1870.0
2205,1559733300,20261001,GBPJPY,0.0,1.0,11.0
2207,1559812500,20261001,GBPJPY,3.0,3.0,-597.0
2208,1559817900,20261002,GOLD,2.0,3.0,470.0
2213,1560124800,20260724,BTCUSD,0.0,1.0,2997.0
2214,1560164400,20261002,GOLD,0.0,0.0,-170.0
2216,1560249900,20261001,GBPJPY,0.0,0.0,106.0
2218,1560326400,20260640,GOLD,1.0,2.0,1624.0
2219,1560330900,20261002,GOLD,2.0,3.0,-450.0
2221,1560384000,20260628,AUDJPY,1.0,2.0,-541.0
2222,1560420900,20261001,GBPJPY,3.0,3.0,-583.0
2225,1560538800,20260605,EURUSD,0.0,1.0,-275.0
2226,1560769200,20261002,GOLD,0.0,1.0,-530.0
2229,1560850200,20261002,GOLD,1.0,2.0,91.0
2230,1560873600,20260605,EURUSD,0.0,1.0,-270.0
2232,1560935700,20261001,GBPJPY,3.0,3.0,-515.0
2233,1560937500,20261000,USDJPY,3.0,4.0,281.0
2235,1560974400,20260640,GOLD,1.0,2.0,2084.0
2239,1561026600,20261001,GBPJPY,0.0,1.0,-544.0
2241,1561071600,20260605,EURUSD,1.0,2.0,1113.0
2242,1561113900,20261000,USDJPY,0.0,1.0,-108.0
2245,1561367700,20261001,GBPJPY,0.0,1.0,-545.0
2249,1561630500,20261001,GBPJPY,0.0,0.0,-688.0
2251,1561694400,20260640,GOLD,0.0,1.0,-2577.0
2252,1561939200,20260724,BTCUSD,1.0,2.0,-1432.0
2254,1561975200,20261002,GOLD,0.0,0.0,-410.0
2255,1561978800,20261001,GBPJPY,2.0,2.0,54.0
2258,1562062500,20261001,GBPJPY,2.0,2.0,726.0
2259,1562066100,20261000,USDJPY,3.0,3.0,368.0
2260,1562067900,20261002,GOLD,2.0,3.0,1121.0
2262,1562097600,20260640,GOLD,2.0,3.0,-2319.0
2265,1562119200,20260605,EURUSD,0.0,1.0,563.0
2266,1562145300,20261001,GBPJPY,2.0,2.0,-309.0
2270,1562572800,20260627,GBPJPY,0.0,1.0,-1958.0
2271,1562580000,20261001,GBPJPY,2.0,2.0,-368.0
2272,1562580900,20261002,GOLD,0.0,1.0,-1168.0
2276,1562663700,20261001,GBPJPY,0.0,1.0,1410.0
2277,1562673600,20260627,GBPJPY,2.0,2.0,4367.0
2280,1563192000,20260640,GOLD,0.0,0.0,-1619.0
2282,1563393600,20260640,GOLD,0.0,0.0,2726.0
2284,1563447600,20260605,EURUSD,1.0,2.0,-96.0
2285,1563447600,20261001,GBPJPY,0.0,0.0,2736.0
2287,1563454800,20260605,EURUSD,0.0,1.0,-271.0
2291,1563771600,20260605,EURUSD,0.0,1.0,1147.0
2292,1563795900,20261001,GBPJPY,2.0,2.0,-1224.0
2293,1563825600,20260610,USDJPY,2.0,3.0,-310.0
2296,1563868800,20260610,USDJPY,1.0,2.0,1124.0
2297,1563876900,20261001,GBPJPY,1.0,2.0,-1866.0
2299,1563897600,20260640,GOLD,0.0,1.0,-1911.0
2300,1563964200,20261000,USDJPY,0.0,1.0,-191.0
2302,1564051500,20261001,GBPJPY,1.0,2.0,-315.0
2306,1564132500,20261001,GBPJPY,1.0,2.0,424.0
2308,1564372800,20260640,GOLD,0.0,0.0,-1767.0
2309,1564396200,20261001,GBPJPY,1.0,2.0,900.0
2314,1564632000,20260610,USDJPY,0.0,1.0,-500.0
2315,1564658100,20261002,GOLD,1.0,2.0,-1450.0
2318,1564704000,20260610,USDJPY,0.0,1.0,1070.0
2320,1564997400,20261002,GOLD,0.0,1.0,848.0
2321,1565020800,20260605,EURUSD,1.0,2.0,-341.0
2323,1565188200,20261002,GOLD,1.0,2.0,1264.0
2325,1565605800,20261001,GBPJPY,0.0,1.0,-858.0
2327,1565688600,20261002,GOLD,1.0,2.0,-1462.0
2328,1565688600,20261001,GBPJPY,0.0,1.0,-2754.0
2332,1565862300,20261000,USDJPY,0.0,1.0,-688.0
2334,1565899200,20260605,EURUSD,0.0,1.0,-249.0
2335,1565949600,20261001,GBPJPY,0.0,1.0,464.0
2337,1566417600,20260640,GOLD,0.0,0.0,-1591.0
2340,1566590400,20260640,GOLD,0.0,1.0,2844.0
2342,1566814500,20261002,GOLD,0.0,1.0,484.0
2344,1567022400,20260605,EURUSD,0.0,1.0,1129.0
2345,1567072800,20261001,GBPJPY,0.0,1.0,-508.0
2347,1567079100,20261000,USDJPY,1.0,2.0,734.0
2350,1567415700,20261001,GBPJPY,0.0,1.0,-679.0
2351,1567420200,20261002,GOLD,0.0,1.0,-1357.0
2353,1567423800,20261001,GBPJPY,0.0,1.0,2424.0
2354,1567454400,20260628,AUDJPY,1.0,2.0,-463.0
2356,1567503900,20261001,GBPJPY,1.0,2.0,-929.0
2360,1567588500,20261002,GOLD,0.0,1.0,-940.0
2361,1567588500,20261000,USDJPY,1.0,2.0,191.0
2362,1567588500,20261001,GBPJPY,1.0,2.0,1185.0
2366,1567674900,20261001,GBPJPY,0.0,1.0,-3162.0
2368,1567683900,20261001,GBPJPY,0.0,1.0,1154.0
2369,1567689300,20261002,GOLD,0.0,1.0,2106.0
2372,1568282400,20260605,EURUSD,0.0,1.0,-270.0
2374,1568300400,20260605,EURUSD,0.0,1.0,-267.0
2376,1568307600,20260605,EURUSD,0.0,1.0,-287.0
2377,1568369700,20261000,USDJPY,1.0,2.0,-364.0
2378,1568376000,20260774,GBPUSD,2.0,3.0,-545.0
2382,1568743200,20260605,EURUSD,0.0,1.0,-280.0
2383,1568836800,20260610,USDJPY,0.0,1.0,-492.0
2385,1568844000,20260605,EURUSD,1.0,2.0,-265.0
2388,1569344400,20260605,EURUSD,0.0,1.0,-270.0
2390,1569366000,20260605,EURUSD,0.0,1.0,1139.0
2391,1569405600,20261001,GBPJPY,0.0,1.0,-501.0
2393,1569408300,20261001,GBPJPY,0.0,1.0,1920.0
2396,1569835800,20261002,GOLD,0.0,1.0,1742.0
2398,1569924900,20261001,GBPJPY,0.0,1.0,-450.0
2399,1569926700,20261002,GOLD,0.0,1.0,-1648.0
2400,1569926700,20261000,USDJPY,2.0,2.0,-373.0
2404,1570060800,20260720,BTCUSD,0.0,1.0,547.0
2405,1570095900,20261001,GBPJPY,0.0,1.0,-425.0
2406,1570096800,20261000,USDJPY,0.0,0.0,-644.0
2409,1570197600,20260605,EURUSD,1.0,2.0,-268.0
2411,1570503600,20260605,EURUSD,1.0,2.0,-267.0
2412,1570532400,20261001,GBPJPY,0.0,1.0,5214.0
2414,1570543200,20260629,EURUSD,0.0,1.0,-312.0
2415,1570543200,20260629,EURUSD,1.0,2.0,2497.0
2417,1570564800,20260610,USDJPY,1.0,2.0,-619.0
2418,1570582800,20260605,EURUSD,2.0,3.0,1098.0
2419,1570617900,20261000,USDJPY,0.0,2.0,253.0
2422,1570708800,20260774,GBPUSD,0.0,1.0,-539.0
2424,1570737600,20260774,GBPUSD,2.0,3.0,1184.0
2427,1570785300,20261001,GBPJPY,1.0,2.0,-600.0
2431,1570813200,20260629,EURUSD,1.0,2.0,-3.0
2432,1570813200,20260629,EURUSD,0.0,1.0,-1664.0
2433,1571045400,20261001,GBPJPY,0.0,1.0,-258.0
2435,1571131800,20261001,GBPJPY,0.0,1.0,-708.0
2437,1571220900,20261001,GBPJPY,0.0,1.0,-839.0
2439,1571398200,20261001,GBPJPY,0.0,1.0,1314.0
2441,1571655600,20261001,GBPJPY,0.0,1.0,1218.0
2442,1571656500,20261000,USDJPY,1.0,2.0,-51.0
2445,1571716800,20260628,AUDJPY,0.0,1.0,-377.0
2447,1571846400,20260627,GBPJPY,0.0,1.0,5887.0
2449,1572379200,20260605,EURUSD,0.0,1.0,-159.0
2451,1572429600,20260605,EURUSD,0.0,1.0,-274.0
2453,1572520500,20261000,USDJPY,0.0,1.0,414.0
2455,1572624000,20260605,EURUSD,0.0,1.0,-292.0
2456,1572638400,20260610,USDJPY,1.0,2.0,1113.0
2458,1572946200,20261001,GBPJPY,3.0,3.0,370.0
2459,1572948000,20260605,EURUSD,0.0,1.0,-162.0
2460,1572950700,20261000,USDJPY,3.0,4.0,324.0
2462,1572958800,20260605,EURUSD,2.0,3.0,1161.0
2463,1572963300,20261002,GOLD,3.0,4.0,1303.0
2467,1573031700,20261001,GBPJPY,0.0,1.0,238.0
2469,1573119900,20261000,USDJPY,4.0,3.0,542.0
2470,1573121700,20261001,GBPJPY,4.0,4.0,-900.0
2476,1573557300,20261001,GBPJPY,0.0,0.0,-894.0
2479,1573644600,20261001,GBPJPY,0.0,0.0,888.0
2480,1573645500,20261002,GOLD,0.0,1.0,-556.0
2483,1573731900,20261000,USDJPY,0.0,1.0,182.0
2485,1574068500,20261001,GBPJPY,2.0,2.0,-233.0
2486,1574071200,20261000,USDJPY,2.0,3.0,-264.0
2488,1574103600,20260605,EURUSD,0.0,1.0,-289.0
2490,1574154900,20261001,GBPJPY,2.0,2.0,-509.0
2491,1574161200,20261000,USDJPY,2.0,3.0,-622.0
2494,1574246700,20261001,GBPJPY,0.0,0.0,-565.0
2497,1574330400,20261001,GBPJPY,2.0,2.0,-260.0
2499,1574421300,20261001,GBPJPY,0.0,0.0,3288.0
2500,1574456400,20260605,EURUSD,0.0,1.0,-263.0
2502,1574676000,20261001,GBPJPY,2.0,2.0,530.0
2504,1574759700,20261001,GBPJPY,0.0,0.0,300.0
2506,1574812800,20260720,BTCUSD,0.0,0.0,-1014.0
2507,1575028800,20260640,GOLD,0.0,1.0,-652.0
2509,1575281700,20261002,GOLD,0.0,1.0,-811.0
2512,1575342000,20260605,EURUSD,1.0,2.0,-316.0
2513,1575364500,20261001,GBPJPY,2.0,2.0,-290.0
2515,1575450900,20261002,GOLD,2.0,3.0,-745.0
2516,1575451800,20261001,GBPJPY,0.0,0.0,-2346.0
2518,1575454500,20261001,GBPJPY,2.0,2.0,856.0
2520,1575458100,20261002,GOLD,0.0,1.0,-1355.0
2521,1575459000,20261000,USDJPY,2.0,3.0,318.0
2524,1575489600,20260610,USDJPY,2.0,3.0,-89.0
2527,1575532800,20260610,USDJPY,2.0,3.0,-710.0
2529,1576144800,20261001,GBPJPY,1.0,2.0,-482.0
2532,1576180800,20260610,USDJPY,1.0,2.0,-468.0
2534,1576578600,20261001,GBPJPY,0.0,1.0,856.0
2536,1577077230,20260605,EURUSD,0.0,1.0,-276.0
2537,1577092500,20261002,GOLD,0.0,0.0,-115.0
2539,1577145600,20260650,AUDJPY,1.0,2.0,-102209.0
2540,1577189700,20261002,GOLD,0.0,0.0,1202.0
2544,1577439900,20261001,GBPJPY,2.0,3.0,583.0
2545,1577480400,20260605,EURUSD,0.0,1.0,-331.0
2547,1577664000,20260720,BTCUSD,0.0,1.0,154.0
2549,1577750400,20260610,USDJPY,2.0,3.0,864.0
2550,1577980800,20260640,GOLD,3.0,4.0,1476.0
2552,1578043800,20261001,GBPJPY,0.0,1.0,317.0
2555,1578303000,20261001,GBPJPY,0.0,1.0,1206.0
2557,1578390300,20261001,GBPJPY,0.0,1.0,-3042.0
2559,1578393000,20261001,GBPJPY,0.0,1.0,-571.0
2563,1578476700,20261001,GBPJPY,0.0,1.0,415.0
2564,1578513600,20260610,USDJPY,1.0,2.0,1125.0
2567,1578528000,20260724,BTCUSD,0.0,0.0,72.0
2568,1578570300,20261001,GBPJPY,0.0,1.0,-2352.0
2569,1578600000,20260605,EURUSD,0.0,1.0,-272.0
2572,1578906900,20261002,GOLD,0.0,1.0,289.0
2573,1578914100,20261000,USDJPY,2.0,2.0,51.0
2576,1578996900,20261001,GBPJPY,0.0,1.0,-4236.0
2578,1579129200,20260605,EURUSD,0.0,1.0,-304.0
2580,1579201200,20260605,EURUSD,0.0,1.0,1172.0
2582,1579257900,20261001,GBPJPY,0.0,1.0,-479.0
2584,1579261500,20261001,GBPJPY,0.0,1.0,2376.0
2586,1579507200,20260640,GOLD,0.0,1.0,-1168.0
2587,1579603500,20261002,GOLD,0.0,0.0,-7.0
2588,1579607100,20261001,GBPJPY,0.0,1.0,-912.0
2592,1579694400,20260640,GOLD,0.0,1.0,2208.0
2593,1579737630,20260650,AUDJPY,0.0,1.0,-123699.0
2595,1579773600,20261002,GOLD,0.0,1.0,-1063.0
2597,1579862700,20261001,GBPJPY,1.0,2.0,-472.0
2601,1580117400,20261001,GBPJPY,1.0,2.0,-477.0
2602,1580121000,20261002,GOLD,0.0,1.0,-465.0
2603,1580126400,20260774,GBPUSD,1.0,2.0,1207.0
2607,1580205600,20261001,GBPJPY,1.0,2.0,498.0
2609,1580241600,20260610,USDJPY,1.0,2.0,-558.0
2611,1580289300,20261001,GBPJPY,1.0,2.0,-100.0
2612,1580297400,20261000,USDJPY,3.0,3.0,-480.0
2613,1580298300,20261002,GOLD,2.0,3.0,-68.0
2617,1580375700,20261001,GBPJPY,1.0,2.0,-477.0
2618,1580376600,20261002,GOLD,1.0,2.0,-815.0
2621,1580414400,20260640,GOLD,1.0,2.0,-1566.0
2623,1580462100,20261001,GBPJPY,0.0,1.0,-14.0
2624,1580472000,20260640,GOLD,1.0,2.0,-1601.0
2626,1580722200,20261000,USDJPY,0.0,1.0,29.0
2627,1580724900,20261001,GBPJPY,0.0,1.0,842.0
2628,1580727600,20260605,EURUSD,1.0,2.0,-347.0
2631,1580752800,20260605,EURUSD,1.0,2.0,-292.0
2633,1580812200,20261002,GOLD,0.0,2.0,1735.0
2634,1580812200,20261000,USDJPY,0.0,1.0,435.0
2636,1580816700,20261001,GBPJPY,0.0,1.0,876.0
2639,1580846400,20260610,USDJPY,2.0,3.0,1130.0
2642,1580894100,20261002,GOLD,0.0,1.0,-1106.0
2643,1580902200,20261000,USDJPY,1.0,2.0,360.0
2646,1580903100,20261002,GOLD,2.0,3.0,-1686.0
2649,1581500700,20261001,GBPJPY,1.0,2.0,127.0
2651,1581595200,20260774,GBPUSD,1.0,2.0,-551.0
2653,1581624000,20260774,GBPUSD,0.0,1.0,-146.0
2655,1581667200,20260774,GBPUSD,1.0,2.0,1205.0
2656,1582020900,20261001,GBPJPY,1.0,2.0,-472.0
2658,1582106400,20261001,GBPJPY,1.0,2.0,892.0
2659,1582109100,20261000,USDJPY,4.0,3.0,668.0
2664,1582191000,20261000,USDJPY,0.0,1.0,242.0
2665,1582191000,20261001,GBPJPY,1.0,2.0,119.0
2666,1582206300,20261002,GOLD,0.0,0.0,495.0
2670,1582278300,20261000,USDJPY,0.0,1.0,110.0
2671,1582278300,20261001,GBPJPY,1.0,2.0,-2892.0
2674,1582502400,20260724,BTCUSD,0.0,1.0,-2327.0
2675,1582541100,20261001,GBPJPY,0.0,1.0,5322.0
2677,1582627500,20261000,USDJPY,1.0,2.0,912.0
2678,1582660800,20260605,EURUSD,2.0,3.0,-288.0
2680,1582713000,20261002,GOLD,2.0,3.0,-1644.0
2681,1582714800,20261001,GBPJPY,0.0,1.0,4266.0
2685,1582798500,20261001,GBPJPY,0.0,1.0,301.0
2687,1582876800,20260610,USDJPY,1.0,2.0,1101.0
2689,1583241300,20261002,GOLD,1.0,2.0,3044.0
2691,1583313300,20261002,GOLD,0.0,0.0,-1832.0
2693,1583406900,20261000,USDJPY,1.0,2.0,672.0
2695,1583481600,20260628,AUDJPY,0.0,1.0,3918.0
2696,1583495100,20261000,USDJPY,2.0,2.0,282.0
2700,1583755200,20260774,GBPUSD,0.0,1.0,-526.0
2702,1583798400,20260724,BTCUSD,0.0,1.0,-2131.0
2703,1583870400,20260774,GBPUSD,0.0,1.0,-532.0
2704,1583922600,20261001,GBPJPY,0.0,1.0,-7848.0
2707,1584012600,20261001,GBPJPY,0.0,1.0,-508.0
2708,1584022500,20261002,GOLD,0.0,0.0,3691.0
2710,1584028800,20260629,EURUSD,0.0,1.0,2365.0
2711,1584028800,20260629,EURUSD,0.0,1.0,-5425.0
2713,1584072000,20260605,EURUSD,0.0,1.0,-263.0
2715,1584094500,20261001,GBPJPY,0.0,1.0,206.0
2717,1584316800,20260720,BTCUSD,1.0,2.0,214.0
2718,1584357300,20261001,GBPJPY,0.0,1.0,918.0
