proposal_id,objective,family,status,account,capital,legs,leg_count,is_net,is_pf,is_dd_abs,is_dd_pct,is_deals,oos_net,oos_pf,oos_dd_abs,oos_dd_pct,oos_deals,full_net,full_pf,full_dd_abs,full_dd_pct,full_deals,survive,strict,dd_strict,tradeoff,baseline_full_dd_pct,dd_reduction_pt,max_integer_multiple,monthly_at_1x_pct,monthly_at_dd30_pct
A0304,A,A_composition_oanda,VERIFIED_MT5_DEALS,OANDA,500000.0,pullback_usdjpy_h4;pullback_gbpjpy_h4;rsi_robust_usdjpy_h4;sca_usdjpy_m15;sca_gbpjpy_m15,5,191475.0,1.300154250833174,53263.0,10.6526,2366,87667.0,1.1810493663984667,45779.0,9.1558,2154,279142.0,1.2487590652843055,53263.0,10.6526,4520,True,False,False,False,13.483400000000001,2.8308000000000018,2,0.4652366666666667,0.9304733333333334
B0304,B,B_composition_oanda,VERIFIED_MT5_DEALS,OANDA,500000.0,pullback_usdjpy_h4;pullback_gbpjpy_h4;sca_gbpjpy_m15;pairtrade_eurusd_gbpusd;carry_audjpy_d1,5,408745.0,1.6426909228132518,87429.0,17.4858,1757,80170.0,1.177016747811303,32201.0,6.4402,1495,488915.0,1.4490051750184822,87429.0,17.4858,3252,True,False,False,False,13.483400000000001,-4.0024,1,0.8148583333333332,0.8148583333333332
A0305,A,A_composition_oanda,VERIFIED_MT5_DEALS,OANDA,500000.0,pullback_usdjpy_h4;pullback_gbpjpy_h4;sca_usdjpy_m15;pairtrade_eurusd_gbpusd;carry_audjpy_d1,5,353535.0,2.1763286872672944,32405.0,6.481000000000001,1045,19857.0,1.1457801074795173,36963.0,7.392600000000001,751,373392.0,1.8549271556234301,36963.0,7.392600000000001,1796,True,False,False,False,13.483400000000001,6.090800000000001,4,0.62232,2.48928
B0305,B,B_composition_oanda,VERIFIED_MT5_DEALS,OANDA,500000.0,pullback_usdjpy_h4;pullback_gbpjpy_h4;sca_usdjpy_m15;sca_gbpjpy_m15;carry_audjpy_d1,5,415935.0,1.6383777146803775,76642.0,15.3284,2209,70754.0,1.145996818171501,35792.0,7.158399999999999,1987,486689.0,1.4283566733000228,76642.0,15.3284,4196,True,False,False,False,13.483400000000001,-1.8449999999999989,1,0.8111483333333332,0.8111483333333332
A0306,A,A_composition_oanda,VERIFIED_MT5_DEALS,OANDA,500000.0,pullback_usdjpy_h4;pullback_gbpjpy_h4;sca_usdjpy_m15;sca_gbpjpy_m15;pairtrade_eurusd_gbpusd,5,203009.0,1.299162970276603,53341.0,10.6682,2400,89452.0,1.1901466083662637,48338.0,9.6676,2054,292461.0,1.2545292669362862,53341.0,10.6682,4454,True,False,False,False,13.483400000000001,2.815200000000001,2,0.48743500000000006,0.9748700000000001
B0306,B,B_composition_oanda,VERIFIED_MT5_DEALS,OANDA,500000.0,pullback_usdjpy_h4;rsi_robust_eurusd_h1;rsi_robust_gbpusd_h4;pairtrade_eurusd_gbpusd;carry_audjpy_d1,5,309276.0,2.046959418288175,28085.0,5.617,1040,18352.0,1.1231091224986751,33941.0,6.7882,862,327628.0,1.7371123235277575,33941.0,6.7882,1902,True,False,False,False,13.483400000000001,6.695200000000002,4,0.5460466666666666,2.1841866666666663
A0307,A,A_composition_oanda,VERIFIED_MT5_DEALS,OANDA,500000.0,pullback_usdjpy_h4;rsi_robust_eurusd_h1;rsi_robust_gbpusd_h4;sca_gbpjpy_m15;carry_audjpy_d1,5,371676.0,1.574982248191172,95037.0,19.0074,2204,69249.0,1.1391978869757138,29451.0,5.8902,2098,440925.0,1.3854579818672803,95037.0,19.0074,4302,True,False,False,False,13.483400000000001,-5.523999999999999,1,0.7348750000000001,0.7348750000000001
B0307,B,B_composition_oanda,VERIFIED_MT5_DEALS,OANDA,500000.0,pullback_usdjpy_h4;rsi_robust_eurusd_h1;rsi_robust_gbpusd_h4;sca_gbpjpy_m15;pairtrade_eurusd_gbpusd,5,158750.0,1.2357254329552323,72228.0,14.4456,2395,87947.0,1.181973366218632,32083.0,6.4166,2165,246697.0,1.213267528219173,72228.0,14.4456,4560,True,False,False,False,13.483400000000001,-0.9621999999999993,2,0.41116166666666665,0.8223233333333333
A0308,A,A_composition_oanda,VERIFIED_MT5_DEALS,OANDA,500000.0,pullback_usdjpy_h4;rsi_robust_eurusd_h1;rsi_robust_gbpusd_h4;sca_usdjpy_m15;carry_audjpy_d1,5,316466.0,2.0176933664347,31775.0,6.3549999999999995,1492,8936.0,1.049423958673252,38228.0,7.6456,1354,325402.0,1.661699544703081,38228.0,7.6456,2846,True,False,False,False,13.483400000000001,5.837800000000001,3,0.5423366666666667,1.62701
B0308,B,B_composition_oanda,VERIFIED_MT5_DEALS,OANDA,500000.0,pullback_usdjpy_h4;rsi_robust_eurusd_h1;rsi_robust_gbpusd_h4;sca_usdjpy_m15;pairtrade_eurusd_gbpusd,5,103540.0,1.3063277357664407,13138.0,2.6276,1683,27634.0,1.1658574060847593,19399.0,3.8798,1421,131174.0,1.2599476434602876,19399.0,3.8798,3104,True,False,False,False,13.483400000000001,9.603600000000002,7,0.21862333333333336,1.5303633333333335
A0309,A,A_composition_oanda,VERIFIED_MT5_DEALS,OANDA,500000.0,pullback_usdjpy_h4;rsi_robust_eurusd_h1;rsi_robust_gbpusd_h4;sca_usdjpy_m15;sca_gbpjpy_m15,5,165940.0,1.2408372556105618,61496.0,12.2992,2847,78531.0,1.1524790885155758,37958.0,7.5916,2657,244471.0,1.203042089098295,61496.0,12.2992,5504,True,False,False,False,13.483400000000001,1.1842000000000006,2,0.40745166666666666,0.8149033333333333
B0309,B,B_composition_oanda,VERIFIED_MT5_DEALS,OANDA,500000.0,pullback_usdjpy_h4;rsi_robust_eurusd_h1;sca_gbpjpy_m15;pairtrade_eurusd_gbpusd;carry_audjpy_d1,5,370206.0,1.5366719917427496,98978.0,19.7956,2277,60060.0,1.121761096052597,36742.0,7.3484,2043,430266.0,1.3636832367069316,98978.0,19.7956,4320,True,False,False,False,13.483400000000001,-6.312199999999999,1,0.7171099999999999,0.7171099999999999
A0310,A,A_composition_oanda,VERIFIED_MT5_DEALS,OANDA,500000.0,pullback_usdjpy_h4;rsi_robust_eurusd_h1;sca_usdjpy_m15;pairtrade_eurusd_gbpusd;carry_audjpy_d1,5,314996.0,1.8888926514452449,33068.0,6.6136,1565,-253.0,0.9985672054276297,43093.0,8.6186,1299,314743.0,1.592795514429877,43093.0,8.6186,2864,False,False,False,False,13.483400000000001,4.864800000000001,3,0.5245716666666667,1.573715
B0310,B,B_composition_oanda,VERIFIED_MT5_DEALS,OANDA,500000.0,pullback_usdjpy_h4;rsi_robust_eurusd_h1;sca_usdjpy_m15;sca_gbpjpy_m15;carry_audjpy_d1,5,377396.0,1.5350266098460683,87449.0,17.4898,2729,50644.0,1.0964660481187367,39771.0,7.9542,2535,428040.0,1.347895065797227,87449.0,17.4898,5264,True,False,False,False,13.483400000000001,-4.0063999999999975,1,0.7133999999999999,0.7133999999999999
A0311,A,A_composition_oanda,VERIFIED_MT5_DEALS,OANDA,500000.0,pullback_usdjpy_h4;rsi_robust_eurusd_h1;sca_usdjpy_m15;sca_gbpjpy_m15;pairtrade_eurusd_gbpusd,5,164470.0,1.2245575613925381,64517.0,12.903400000000001,2920,69342.0,1.1357509646576078,43271.0,8.6542,2602,233812.0,1.1880695387223994,64517.0,12.903400000000001,5522,True,False,False,False,13.483400000000001,0.5800000000000001,2,0.3896866666666666,0.7793733333333333
B0311,B,B_composition_oanda,VERIFIED_MT5_DEALS,OANDA,500000.0,pullback_usdjpy_h4;rsi_robust_gbpusd_h4;sca_gbpjpy_m15;pairtrade_eurusd_gbpusd;carry_audjpy_d1,5,374649.0,1.5795500952899537,91291.0,18.2582,1858,76193.0,1.1686338737342998,29391.0,5.8782,1590,450842.0,1.4105008499708178,91291.0,18.2582,3448,True,False,False,False,13.483400000000001,-4.774799999999997,1,0.7514033333333334,0.7514033333333334
A0312,A,A_composition_oanda,VERIFIED_MT5_DEALS,OANDA,500000.0,pullback_usdjpy_h4;rsi_robust_gbpusd_h4;sca_usdjpy_m15;pairtrade_eurusd_gbpusd;carry_audjpy_d1,5,319439.0,2.0271383509271734,30792.0,6.1584,1146,15880.0,1.1175060306936409,32606.0,6.5212,846,335319.0,1.7515987098249208,32606.0,6.5212,1992,True,False,False,False,13.483400000000001,6.962200000000001,4,0.558865,2.23546
B0312,B,B_composition_oanda,VERIFIED_MT5_DEALS,OANDA,500000.0,pullback_usdjpy_h4;rsi_robust_gbpusd_h4;sca_usdjpy_m15;sca_gbpjpy_m15;carry_audjpy_d1,5,381839.0,1.5767891022464986,81209.0,16.2418,2310,66777.0,1.1380954055054524,33012.0,6.6024,2082,448616.0,1.3916111263874158,81209.0,16.2418,4392,True,False,False,False,13.483400000000001,-2.7584,1,0.7476933333333334,0.7476933333333334
A0313,A,A_composition_oanda,VERIFIED_MT5_DEALS,OANDA,500000.0,pullback_usdjpy_h4;rsi_robust_gbpusd_h4;sca_usdjpy_m15;sca_gbpjpy_m15;pairtrade_eurusd_gbpusd,5,168913.0,1.2451396709663187,57750.0,11.55,2501,85475.0,1.182106965338424,36359.0,7.271800000000001,2149,254388.0,1.2196000569744003,57750.0,11.55,4650,True,False,False,False,13.483400000000001,1.9334000000000007,2,0.42398,0.84796
B0313,B,B_composition_oanda,VERIFIED_MT5_DEALS,OANDA,500000.0,pullback_usdjpy_h4;rsi_robust_usdjpy_h4;rsi_robust_eurusd_h1;pairtrade_eurusd_gbpusd;carry_audjpy_d1,5,296272.0,1.993731154051271,34687.0,6.9374,1079,7378.0,1.0465122143420016,34466.0,6.893199999999999,907,303650.0,1.6647824049951179,34687.0,6.9374,1986,True,False,False,False,13.483400000000001,6.546000000000001,4,0.5060833333333333,2.0243333333333333
A0314,A,A_composition_oanda,VERIFIED_MT5_DEALS,OANDA,500000.0,pullback_usdjpy_h4;rsi_robust_usdjpy_h4;rsi_robust_eurusd_h1;rsi_robust_gbpusd_h4;carry_audjpy_d1,5,297742.0,2.168825764713272,34477.0,6.8954,1006,16567.0,1.1017316548971445,33733.0,6.7466,962,314309.0,1.7526808848955664,34477.0,6.8954,1968,True,False,False,False,13.483400000000001,6.588000000000001,4,0.5238483333333334,2.0953933333333334
B0314,B,B_composition_oanda,VERIFIED_MT5_DEALS,OANDA,500000.0,pullback_usdjpy_h4;rsi_robust_usdjpy_h4;rsi_robust_eurusd_h1;rsi_robust_gbpusd_h4;pairtrade_eurusd_gbpusd,5,84816.0,1.3010050536596445,13268.0,2.6536,1197,35265.0,1.2372191578097673,13273.0,2.6546,1029,120081.0,1.2789752715850904,18719.0,3.7438,2226,True,False,False,False,13.483400000000001,9.739600000000001,8,0.20013499999999998,1.6010799999999998
A0315,A,A_composition_oanda,VERIFIED_MT5_DEALS,OANDA,500000.0,pullback_usdjpy_h4;rsi_robust_usdjpy_h4;rsi_robust_eurusd_h1;rsi_robust_gbpusd_h4;sca_gbpjpy_m15,5,147216.0,1.2326477397536288,72038.0,14.4076,2361,86162.0,1.1733380274606449,28436.0,5.6872,2265,233378.0,1.206554794399306,72038.0,14.4076,4626,True,False,False,False,13.483400000000001,-0.924199999999999,2,0.3889633333333334,0.7779266666666668
B0315,B,B_composition_oanda,VERIFIED_MT5_DEALS,OANDA,500000.0,pullback_usdjpy_h4;rsi_robust_usdjpy_h4;rsi_robust_eurusd_h1;rsi_robust_gbpusd_h4;sca_usdjpy_m15,5,92006.0,1.3094344445341297,18876.0,3.7752,1649,25849.0,1.1432934941682558,16586.0,3.3172,1521,117855.0,1.246698958403108,29675.0,5.935,3170,True,False,False,False,13.483400000000001,7.548400000000002,5,0.196425,0.9821249999999999
A0316,A,A_composition_oanda,VERIFIED_MT5_DEALS,OANDA,500000.0,pullback_usdjpy_h4;rsi_robust_usdjpy_h4;rsi_robust_eurusd_h1;sca_gbpjpy_m15;carry_audjpy_d1,5,358672.0,1.5525256104136178,98788.0,19.7576,2243,58275.0,1.1149317608078257,33098.0,6.6196,2143,416947.0,1.3606215241439557,98788.0,19.7576,4386,True,False,False,False,13.483400000000001,-6.274199999999999,1,0.6949116666666667,0.6949116666666667
B0316,B,B_composition_oanda,VERIFIED_MT5_DEALS,OANDA,500000.0,pullback_usdjpy_h4;rsi_robust_usdjpy_h4;rsi_robust_eurusd_h1;sca_gbpjpy_m15;pairtrade_eurusd_gbpusd,5,145746.0,1.2155400109436696,76737.0,15.3474,2434,76973.0,1.156179364918332,32841.0,6.5682,2210,222719.0,1.1905144391979745,76737.0,15.3474,4644,True,False,False,False,13.483400000000001,-1.863999999999999,1,0.37119833333333335,0.37119833333333335
A0317,A,A_composition_oanda,VERIFIED_MT5_DEALS,OANDA,500000.0,pullback_usdjpy_h4;rsi_robust_usdjpy_h4;rsi_robust_eurusd_h1;sca_usdjpy_m15;carry_audjpy_d1,5,303462.0,1.967360639589928,40670.0,8.134,1531,-2038.0,0.9892938005957228,40085.0,8.017000000000001,1399,301424.0,1.5979946752159473,42899.0,8.5798,2930,False,False,False,False,13.483400000000001,4.903600000000001,3,0.5023733333333333,1.50712
B0317,B,B_composition_oanda,VERIFIED_MT5_DEALS,OANDA,500000.0,pullback_usdjpy_h4;rsi_robust_usdjpy_h4;rsi_robust_eurusd_h1;sca_usdjpy_m15;pairtrade_eurusd_gbpusd,5,90536.0,1.2657032760953335,18935.0,3.787,1722,16660.0,1.0945693574846593,16553.0,3.3105999999999995,1466,107196.0,1.2073792628475473,28693.0,5.7386,3188,True,False,False,False,13.483400000000001,7.7448000000000015,5,0.17865999999999999,0.8933
A0318,A,A_composition_oanda,VERIFIED_MT5_DEALS,OANDA,500000.0,pullback_usdjpy_h4;rsi_robust_usdjpy_h4;rsi_robust_eurusd_h1;sca_usdjpy_m15;sca_gbpjpy_m15,5,152936.0,1.2210856523310445,64327.0,12.8654,2886,67557.0,1.1287825354282075,40712.0,8.1424,2702,220493.0,1.181276986875294,64327.0,12.8654,5588,True,False,False,False,13.483400000000001,0.6180000000000021,2,0.3674883333333333,0.7349766666666666
B0318,B,B_composition_oanda,VERIFIED_MT5_DEALS,OANDA,500000.0,pullback_usdjpy_h4;rsi_robust_usdjpy_h4;rsi_robust_gbpusd_h4;pairtrade_eurusd_gbpusd;carry_audjpy_d1,5,300715.0,2.1803344964693783,30500.0,6.1,660,23511.0,1.2006246320047103,27919.0,5.5838,454,324226.0,1.8716689966663083,30500.0,6.1,1114,True,False,False,True,13.483400000000001,7.383400000000002,4,0.5403766666666667,2.161506666666667
A0319,A,A_composition_oanda,VERIFIED_MT5_DEALS,OANDA,500000.0,pullback_usdjpy_h4;rsi_robust_usdjpy_h4;rsi_robust_gbpusd_h4;sca_gbpjpy_m15;carry_audjpy_d1,5,363115.0,1.599417280200733,91371.0,18.2742,1824,74408.0,1.159809623628663,25897.0,5.1794,1690,437523.0,1.408371788266392,91371.0,18.2742,3514,True,False,False,False,13.483400000000001,-4.790799999999999,1,0.729205,0.729205
B0319,B,B_composition_oanda,VERIFIED_MT5_DEALS,OANDA,500000.0,pullback_usdjpy_h4;rsi_robust_usdjpy_h4;rsi_robust_gbpusd_h4;sca_gbpjpy_m15;pairtrade_eurusd_gbpusd,5,150189.0,1.2373328908694416,68958.0,13.7916,2015,93106.0,1.2062541259243178,25753.0,5.150600000000001,1757,243295.0,1.2243934427439096,68958.0,13.7916,3772,True,False,False,False,13.483400000000001,-0.30819999999999936,2,0.4054916666666667,0.8109833333333334
A0320,A,A_composition_oanda,VERIFIED_MT5_DEALS,OANDA,500000.0,pullback_usdjpy_h4;rsi_robust_usdjpy_h4;rsi_robust_gbpusd_h4;sca_usdjpy_m15;carry_audjpy_d1,5,307905.0,2.138992568369887,34910.0,6.981999999999999,1112,14095.0,1.0946474976665481,28587.0,5.7174000000000005,946,322000.0,1.7680344995372712,34910.0,6.981999999999999,2058,True,False,False,False,13.483400000000001,6.501400000000002,4,0.5366666666666667,2.146666666666667
B0320,B,B_composition_oanda,VERIFIED_MT5_DEALS,OANDA,500000.0,pullback_usdjpy_h4;rsi_robust_usdjpy_h4;rsi_robust_gbpusd_h4;sca_usdjpy_m15;pairtrade_eurusd_gbpusd,5,94979.0,1.3193956370997844,14265.0,2.8529999999999998,1303,32793.0,1.2433961003777898,14245.0,2.849,1013,127772.0,1.2956987007697256,18574.0,3.7148,2316,True,False,False,False,13.483400000000001,9.768600000000001,8,0.21295333333333336,1.7036266666666668
A0321,A,A_composition_oanda,VERIFIED_MT5_DEALS,OANDA,500000.0,pullback_usdjpy_h4;rsi_robust_usdjpy_h4;rsi_robust_gbpusd_h4;sca_usdjpy_m15;sca_gbpjpy_m15,5,157379.0,1.242726487553595,57830.0,11.566,2467,83690.0,1.173218861379376,33800.0,6.76,2249,241069.0,1.213047689580266,57830.0,11.566,4716,True,False,False,False,13.483400000000001,1.9174000000000007,2,0.4017816666666667,0.8035633333333334
B0321,B,B_composition_oanda,VERIFIED_MT5_DEALS,OANDA,500000.0,pullback_usdjpy_h4;rsi_robust_usdjpy_h4;sca_gbpjpy_m15;pairtrade_eurusd_gbpusd;carry_audjpy_d1,5,361645.0,1.557075409937075,95708.0,19.1416,1897,65219.0,1.1413566720635313,30759.0,6.151800000000001,1635,426864.0,1.3843668622429683,95708.0,19.1416,3532,True,False,False,False,13.483400000000001,-5.658199999999999,1,0.7114400000000001,0.7114400000000001
A0322,A,A_composition_oanda,VERIFIED_MT5_DEALS,OANDA,500000.0,pullback_usdjpy_h4;rsi_robust_usdjpy_h4;sca_usdjpy_m15;pairtrade_eurusd_gbpusd;carry_audjpy_d1,5,306435.0,1.9767288420837903,35524.0,7.1048,1185,4906.0,1.0339055675346935,33240.0,6.648,891,311341.0,1.6791432535250594,35524.0,7.1048,2076,True,False,False,False,13.483400000000001,6.378600000000001,4,0.5189016666666667,2.075606666666667
B0322,B,B_composition_oanda,VERIFIED_MT5_DEALS,OANDA,500000.0,pullback_usdjpy_h4;rsi_robust_usdjpy_h4;sca_usdjpy_m15;sca_gbpjpy_m15;carry_audjpy_d1,5,368835.0,1.5548518604878563,83783.0,16.7566,2349,55803.0,1.1131651899876498,34860.0,6.972,2127,424638.0,1.3667450874720173,83783.0,16.7566,4476,True,False,False,False,13.483400000000001,-3.2731999999999974,1,0.70773,0.70773
A0323,A,A_composition_oanda,VERIFIED_MT5_DEALS,OANDA,500000.0,pullback_usdjpy_h4;rsi_robust_usdjpy_h4;sca_usdjpy_m15;sca_gbpjpy_m15;pairtrade_eurusd_gbpusd,5,155909.0,1.2253720447827,61247.0,12.249400000000001,2540,74501.0,1.1555601028144518,39113.0,7.8226,2194,230410.0,1.1968128633491244,61247.0,12.249400000000001,4734,True,False,False,False,13.483400000000001,1.234,2,0.3840166666666667,0.7680333333333333
B0323,B,B_composition_oanda,VERIFIED_MT5_DEALS,OANDA,500000.0,pullback_usdjpy_h4;sca_usdjpy_m15;sca_gbpjpy_m15;pairtrade_eurusd_gbpusd;carry_audjpy_d1,5,380369.0,1.5392146161185007,83861.0,16.7722,2383,57588.0,1.1201421978920665,40033.0,8.0066,2027,437957.0,1.36966351408953,83861.0,16.7722,4410,True,False,False,False,13.483400000000001,-3.2888,1,0.7299283333333333,0.7299283333333333
A0324,A,A_composition_oanda,VERIFIED_MT5_DEALS,OANDA,500000.0,rsi_robust_eurusd_h1;rsi_robust_gbpusd_h4;sca_gbpjpy_m15;pairtrade_eurusd_gbpusd;carry_audjpy_d1,5,330688.0,1.5231461413605774,85463.0,17.0926,2266,82074.0,1.1697809938127184,27176.0,5.4352,2132,412762.0,1.3700159117904125,85463.0,17.0926,4398,True,False,False,False,13.483400000000001,-3.6091999999999995,1,0.6879366666666666,0.6879366666666666
B0324,B,B_composition_oanda,VERIFIED_MT5_DEALS,OANDA,500000.0,rsi_robust_eurusd_h1;rsi_robust_gbpusd_h4;sca_usdjpy_m15;pairtrade_eurusd_gbpusd;carry_audjpy_d1,5,275478.0,1.928582744846881,36804.0,7.360800000000001,1554,21761.0,1.1305179693872656,26421.0,5.2842,1388,297239.0,1.641440418823763,36804.0,7.360800000000001,2942,True,False,False,False,13.483400000000001,6.1226,4,0.4953983333333333,1.981593333333333
A0325,A,A_composition_oanda,VERIFIED_MT5_DEALS,OANDA,500000.0,rsi_robust_eurusd_h1;rsi_robust_gbpusd_h4;sca_usdjpy_m15;sca_gbpjpy_m15;carry_audjpy_d1,5,337878.0,1.521679116345569,74731.0,14.946200000000001,2718,72658.0,1.1410443313798304,29113.0,5.8225999999999996,2624,410536.0,1.3530529739417294,74731.0,14.946200000000001,5342,True,False,False,False,13.483400000000001,-1.4627999999999997,2,0.6842266666666666,1.3684533333333333
B0325,B,B_composition_oanda,VERIFIED_MT5_DEALS,OANDA,500000.0,rsi_robust_eurusd_h1;rsi_robust_gbpusd_h4;sca_usdjpy_m15;sca_gbpjpy_m15;pairtrade_eurusd_gbpusd,5,124952.0,1.185192540839526,51272.0,10.2544,2909,91356.0,1.1823644134280062,27602.0,5.5204,2691,216308.0,1.183987472643189,51272.0,10.2544,5600,True,False,False,False,13.483400000000001,3.229000000000001,2,0.36051333333333335,0.7210266666666667
A0326,A,A_composition_oanda,VERIFIED_MT5_DEALS,OANDA,500000.0,rsi_robust_eurusd_h1;sca_usdjpy_m15;sca_gbpjpy_m15;pairtrade_eurusd_gbpusd;carry_audjpy_d1,5,336408.0,1.4867866047152352,78650.0,15.73,2791,63469.0,1.12422541386289,31976.0,6.395199999999999,2569,399877.0,1.3326772030213054,78650.0,15.73,5360,True,False,False,False,13.483400000000001,-2.246599999999999,1,0.6664616666666666,0.6664616666666666
B0326,B,B_composition_oanda,VERIFIED_MT5_DEALS,OANDA,500000.0,rsi_robust_gbpusd_h4;sca_usdjpy_m15;sca_gbpjpy_m15;pairtrade_eurusd_gbpusd;carry_audjpy_d1,5,340851.0,1.526240950797349,70985.0,14.197000000000001,2372,79602.0,1.1695528263064399,28239.0,5.6478,2116,420453.0,1.3763483594121328,70985.0,14.197000000000001,4488,True,False,False,False,13.483400000000001,-0.7135999999999996,2,0.700755,1.40151
A0327,A,A_composition_oanda,VERIFIED_MT5_DEALS,OANDA,500000.0,rsi_robust_usdjpy_h4;rsi_robust_eurusd_h1;rsi_robust_gbpusd_h4;pairtrade_eurusd_gbpusd;carry_audjpy_d1,5,256754.0,2.0678639310921363,40833.0,8.1666,1068,29392.0,1.1975600739371535,27675.0,5.535,996,286146.0,1.7351931595120398,40833.0,8.1666,2064,True,False,False,True,13.483400000000001,5.316800000000001,3,0.47691,1.43073
B0327,B,B_composition_oanda,VERIFIED_MT5_DEALS,OANDA,500000.0,rsi_robust_usdjpy_h4;rsi_robust_eurusd_h1;rsi_robust_gbpusd_h4;sca_gbpjpy_m15;carry_audjpy_d1,5,319154.0,1.5396164654085074,85273.0,17.0546,2232,80289.0,1.161485548784167,26459.0,5.2918,2232,399443.0,1.3669206236060538,85273.0,17.0546,4464,True,False,False,False,13.483400000000001,-3.5711999999999993,1,0.6657383333333333,0.6657383333333333
A0328,A,A_composition_oanda,VERIFIED_MT5_DEALS,OANDA,500000.0,rsi_robust_usdjpy_h4;rsi_robust_eurusd_h1;rsi_robust_gbpusd_h4;sca_gbpjpy_m15;pairtrade_eurusd_gbpusd,5,106228.0,1.171754898251537,63222.0,12.644400000000001,2423,98987.0,1.2049420289855073,21332.0,4.2664,2299,205215.0,1.1863074065398924,63222.0,12.644400000000001,4722,True,False,False,False,13.483400000000001,0.8390000000000004,2,0.342025,0.68405
B0328,B,B_composition_oanda,VERIFIED_MT5_DEALS,OANDA,500000.0,rsi_robust_usdjpy_h4;rsi_robust_eurusd_h1;rsi_robust_gbpusd_h4;sca_usdjpy_m15;carry_audjpy_d1,5,263944.0,2.031043332539053,45553.0,9.1106,1520,19976.0,1.1106660683519198,28730.0,5.7459999999999996,1488,283920.0,1.650440774884079,45553.0,9.1106,3008,True,False,False,False,13.483400000000001,4.372800000000002,3,0.4732,1.4196
A0329,A,A_composition_oanda,VERIFIED_MT5_DEALS,OANDA,500000.0,rsi_robust_usdjpy_h4;rsi_robust_eurusd_h1;rsi_robust_gbpusd_h4;sca_usdjpy_m15;pairtrade_eurusd_gbpusd,5,51018.0,1.180252051851878,23079.0,4.6158,1711,38674.0,1.2325318518251291,16573.0,3.3146,1555,89692.0,1.199602095452583,36984.0,7.396800000000001,3266,True,False,False,False,13.483400000000001,6.086600000000001,4,0.14948666666666666,0.5979466666666666
B0329,B,B_composition_oanda,VERIFIED_MT5_DEALS,OANDA,500000.0,rsi_robust_usdjpy_h4;rsi_robust_eurusd_h1;rsi_robust_gbpusd_h4;sca_usdjpy_m15;sca_gbpjpy_m15,5,113418.0,1.1788797658214072,51352.0,10.2704,2875,89571.0,1.1740148271333433,25317.0,5.0634,2791,202989.0,1.176699936802411,51352.0,10.2704,5666,True,False,False,False,13.483400000000001,3.213000000000001,2,0.33831500000000003,0.6766300000000001
A0330,A,A_composition_oanda,VERIFIED_MT5_DEALS,OANDA,500000.0,rsi_robust_usdjpy_h4;rsi_robust_eurusd_h1;sca_gbpjpy_m15;pairtrade_eurusd_gbpusd;carry_audjpy_d1,5,317684.0,1.5004071821577032,89972.0,17.9944,2305,71100.0,1.1442293063402067,27479.0,5.4958,2177,388784.0,1.344722898061386,89972.0,17.9944,4482,True,False,False,False,13.483400000000001,-4.5109999999999975,1,0.6479733333333334,0.6479733333333334
B0330,B,B_composition_oanda,VERIFIED_MT5_DEALS,OANDA,500000.0,rsi_robust_usdjpy_h4;rsi_robust_eurusd_h1;sca_usdjpy_m15;pairtrade_eurusd_gbpusd;carry_audjpy_d1,5,262474.0,1.8766608105490277,45215.0,9.043,1593,10787.0,1.0611917268921387,30748.0,6.1496,1433,273261.0,1.5744590946931156,45215.0,9.043,3026,True,False,False,False,13.483400000000001,4.440400000000002,3,0.455435,1.3663049999999999
A0331,A,A_composition_oanda,VERIFIED_MT5_DEALS,OANDA,500000.0,rsi_robust_usdjpy_h4;rsi_robust_eurusd_h1;sca_usdjpy_m15;sca_gbpjpy_m15;carry_audjpy_d1,5,324874.0,1.4994903222731473,77562.0,15.512400000000001,2757,61684.0,1.117561182930339,31464.0,6.2928,2669,386558.0,1.3289552960238549,77562.0,15.512400000000001,5426,True,False,False,False,13.483400000000001,-2.029,1,0.6442633333333334,0.6442633333333334
B0331,B,B_composition_oanda,VERIFIED_MT5_DEALS,OANDA,500000.0,rsi_robust_usdjpy_h4;rsi_robust_eurusd_h1;sca_usdjpy_m15;sca_gbpjpy_m15;pairtrade_eurusd_gbpusd,5,111948.0,1.1652488519464876,55511.0,11.1022,2948,80382.0,1.1574552356774737,28718.0,5.7436,2736,192330.0,1.1618996631194032,55511.0,11.1022,5684,True,False,False,False,13.483400000000001,2.3812000000000015,2,0.32055,0.6411
A0332,A,A_composition_oanda,VERIFIED_MT5_DEALS,OANDA,500000.0,rsi_robust_usdjpy_h4;rsi_robust_gbpusd_h4;sca_gbpjpy_m15;pairtrade_eurusd_gbpusd;carry_audjpy_d1,5,322127.0,1.5446109004346715,82193.0,16.4386,1886,87233.0,1.1931946785256318,26049.0,5.2097999999999995,1724,409360.0,1.3924794584903308,82193.0,16.4386,3610,True,False,False,False,13.483400000000001,-2.9551999999999996,1,0.6822666666666667,0.6822666666666667
B0332,B,B_composition_oanda,VERIFIED_MT5_DEALS,OANDA,500000.0,rsi_robust_usdjpy_h4;rsi_robust_gbpusd_h4;sca_usdjpy_m15;pairtrade_eurusd_gbpusd;carry_audjpy_d1,5,266917.0,2.0425142169728785,40485.0,8.097,1174,26920.0,1.1996351393441407,23338.0,4.6676,980,293837.0,1.751735835733912,40485.0,8.097,2154,True,False,False,True,13.483400000000001,5.386400000000002,3,0.4897283333333334,1.4691850000000002
